VTX,IDX,POSITION.x,POSITION.y,POSITION.z,POSITION.w,TEXCOORD0.x,TEXCOORD0.y,NORMAL.x,NORMAL.y,NORMAL.z,NORMAL.w,TANGENT.x,TANGENT.y,TANGENT.z,TANGENT.w,COLOR.x,COLOR.y,COLOR.z,COLOR.w,TEXCOORD1.x,TEXCOORD1.y,INSTANCE_TRANSFORM0.x,INSTANCE_TRANSFORM0.y,INSTANCE_TRANSFORM0.z,INSTANCE_TRANSFORM0.w,INSTANCE_TRANSFORM1.x,INSTANCE_TRANSFORM1.y,INSTANCE_TRANSFORM1.z,INSTANCE_TRANSFORM1.w,INSTANCE_TRANSFORM2.x,INSTANCE_TRANSFORM2.y,INSTANCE_TRANSFORM2.z,INSTANCE_TRANSFORM2.w,INSTANCE_LOD_PARAMS.x,INSTANCE_LOD_PARAMS.y,INSTANCE_LOD_PARAMS.z,INSTANCE_LOD_PARAMS.w,INSTANCE_TRANSFORM_PREV0.x,INSTANCE_TRANSFORM_PREV0.y,INSTANCE_TRANSFORM_PREV0.z,INSTANCE_TRANSFORM_PREV0.w,INSTANCE_TRANSFORM_PREV1.x,INSTANCE_TRANSFORM_PREV1.y,INSTANCE_TRANSFORM_PREV1.z,INSTANCE_TRANSFORM_PREV1.w,INSTANCE_TRANSFORM_PREV2.x,INSTANCE_TRANSFORM_PREV2.y,INSTANCE_TRANSFORM_PREV2.z,INSTANCE_TRANSFORM_PREV2.w
1070,654,0.66479,0.88351,0.20609,1.00,5.62109,0.62598,0.28739,0.04692,0.49951,0.33333,0.94917,0.28055,0.49951,0.00,1.00,0.03922,0.66275,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
1071,673,0.61425,0.88357,0.03346,1.00,5.32813,1.31836,0.49853,0.00,0.49951,0.33333,0.99902,0.49853,0.49951,0.00,1.00,0.02353,0.50196,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
1072,657,0.61425,0.88357,0.06784,1.00,5.33203,1.17969,0.49853,0.00,0.49951,0.33333,0.99902,0.49853,0.49951,0.00,1.00,0.00,0.50196,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
1073,653,0.66479,0.88351,0.06784,1.00,5.62109,1.17969,0.28739,0.04692,0.49951,0.33333,0.9609,0.30792,0.49951,0.00,1.00,0.06667,0.50196,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
1074,654,0.66479,0.88351,0.20609,1.00,5.62109,0.62598,0.28739,0.04692,0.49951,0.33333,0.94917,0.28055,0.49951,0.00,1.00,0.03922,0.66275,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
1075,653,0.66479,0.88351,0.06784,1.00,5.62109,1.17969,0.28739,0.04692,0.49951,0.33333,0.9609,0.30792,0.49951,0.00,1.00,0.06667,0.50196,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
1076,657,0.61425,0.88357,0.06784,1.00,5.33203,1.17969,0.49853,0.00,0.49951,0.33333,0.99902,0.49853,0.49951,0.00,1.00,0.00,0.50196,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
1077,653,0.66479,0.88351,0.06784,1.00,5.62109,1.17969,0.28739,0.04692,0.49951,0.33333,0.9609,0.30792,0.49951,0.00,1.00,0.06667,0.50196,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
1078,671,0.66479,0.88351,0.03346,1.00,5.62109,1.31836,0.28739,0.04692,0.49951,0.33333,0.9306,0.24536,0.49951,0.00,1.00,0.05098,0.50196,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
1079,673,0.61425,0.88357,0.03346,1.00,5.32813,1.31836,0.49853,0.00,0.49951,0.33333,0.99902,0.49853,0.49951,0.00,1.00,0.02353,0.50196,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
1080,656,0.70895,0.83899,0.06784,1.00,5.97656,1.17969,0.14565,0.14663,0.49951,0.33333,0.85239,0.14565,0.49951,0.00,1.00,0.00,0.50196,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
1081,672,0.70895,0.83899,0.03346,1.00,5.97266,1.31836,0.14565,0.14663,0.49951,0.33333,0.85239,0.14565,0.49951,0.00,1.00,0.00,0.50196,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
1082,671,0.66479,0.88351,0.03346,1.00,5.62109,1.31836,0.28739,0.04692,0.49951,0.33333,0.9306,0.24536,0.49951,0.00,1.00,0.05098,0.50196,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
1083,671,0.66479,0.88351,0.03346,1.00,5.62109,1.31836,0.28739,0.04692,0.49951,0.33333,0.9306,0.24536,0.49951,0.00,1.00,0.05098,0.50196,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
1084,653,0.66479,0.88351,0.06784,1.00,5.62109,1.17969,0.28739,0.04692,0.49951,0.33333,0.9609,0.30792,0.49951,0.00,1.00,0.06667,0.50196,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
1085,656,0.70895,0.83899,0.06784,1.00,5.97656,1.17969,0.14565,0.14663,0.49951,0.33333,0.85239,0.14565,0.49951,0.00,1.00,0.00,0.50196,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
1086,655,0.70895,0.83899,0.20609,1.00,5.97656,0.62598,0.14565,0.14663,0.49951,0.33333,0.85239,0.14565,0.49951,0.00,1.00,0.00,0.84314,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
1087,656,0.70895,0.83899,0.06784,1.00,5.97656,1.17969,0.14565,0.14663,0.49951,0.33333,0.85239,0.14565,0.49951,0.00,1.00,0.00,0.50196,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
1088,653,0.66479,0.88351,0.06784,1.00,5.62109,1.17969,0.28739,0.04692,0.49951,0.33333,0.9609,0.30792,0.49951,0.00,1.00,0.06667,0.50196,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
1089,653,0.66479,0.88351,0.06784,1.00,5.62109,1.17969,0.28739,0.04692,0.49951,0.33333,0.9609,0.30792,0.49951,0.00,1.00,0.06667,0.50196,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
1090,654,0.66479,0.88351,0.20609,1.00,5.62109,0.62598,0.28739,0.04692,0.49951,0.33333,0.94917,0.28055,0.49951,0.00,1.00,0.03922,0.66275,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
1091,655,0.70895,0.83899,0.20609,1.00,5.97656,0.62598,0.14565,0.14663,0.49951,0.33333,0.85239,0.14565,0.49951,0.00,1.00,0.00,0.84314,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
1092,563,0.70895,0.83899,0.28373,1.00,5.97656,0.3147,0.14565,0.14663,0.49951,0.33333,0.85239,0.14565,0.49951,0.00,1.00,0.00,0.78039,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
1093,655,0.70895,0.83899,0.20609,1.00,5.97656,0.62598,0.14565,0.14663,0.49951,0.33333,0.85239,0.14565,0.49951,0.00,1.00,0.00,0.84314,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
1094,654,0.66479,0.88351,0.20609,1.00,5.62109,0.62598,0.28739,0.04692,0.49951,0.33333,0.94917,0.28055,0.49951,0.00,1.00,0.03922,0.66275,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
1095,564,0.70895,0.83899,0.47004,1.00,5.97656,-0.43237,0.14565,0.14663,0.49951,0.33333,0.85239,0.14565,0.49951,0.00,1.00,0.01961,0.88235,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
1096,563,0.70895,0.83899,0.28373,1.00,5.97656,0.3147,0.14565,0.14663,0.49951,0.33333,0.85239,0.14565,0.49951,0.00,1.00,0.00,0.78039,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
1097,654,0.66479,0.88351,0.20609,1.00,5.62109,0.62598,0.28739,0.04692,0.49951,0.33333,0.94917,0.28055,0.49951,0.00,1.00,0.03922,0.66275,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
1098,562,0.71344,0.83447,0.30362,1.00,6.01563,0.23499,0.14565,0.14663,0.49951,0.33333,0.85239,0.14565,0.49951,0.00,1.00,0.00,0.7098,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
1099,563,0.70895,0.83899,0.28373,1.00,5.97656,0.3147,0.14565,0.14663,0.49951,0.33333,0.85239,0.14565,0.49951,0.00,1.00,0.00,0.78039,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
1100,564,0.70895,0.83899,0.47004,1.00,5.97656,-0.43237,0.14565,0.14663,0.49951,0.33333,0.85239,0.14565,0.49951,0.00,1.00,0.01961,0.88235,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
1101,565,0.72444,0.82338,0.33993,1.00,6.10156,0.08936,0.14565,0.14663,0.49951,0.33333,0.85239,0.14565,0.49951,0.00,1.00,0.00,0.88235,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
1102,562,0.71344,0.83447,0.30362,1.00,6.01563,0.23499,0.14565,0.14663,0.49951,0.33333,0.85239,0.14565,0.49951,0.00,1.00,0.00,0.7098,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
1103,564,0.70895,0.83899,0.47004,1.00,5.97656,-0.43237,0.14565,0.14663,0.49951,0.33333,0.85239,0.14565,0.49951,0.00,1.00,0.01961,0.88235,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
1104,566,0.74113,0.80655,0.37215,1.00,6.23828,-0.03986,0.14565,0.14663,0.49951,0.33333,0.85239,0.14565,0.49951,0.00,1.00,0.00,0.88235,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
1105,565,0.72444,0.82338,0.33993,1.00,6.10156,0.08936,0.14565,0.14663,0.49951,0.33333,0.85239,0.14565,0.49951,0.00,1.00,0.00,0.88235,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
1106,564,0.70895,0.83899,0.47004,1.00,5.97656,-0.43237,0.14565,0.14663,0.49951,0.33333,0.85239,0.14565,0.49951,0.00,1.00,0.01961,0.88235,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
1107,566,0.74113,0.80655,0.37215,1.00,6.23828,-0.03986,0.14565,0.14663,0.49951,0.33333,0.85239,0.14565,0.49951,0.00,1.00,0.00,0.88235,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
1108,564,0.70895,0.83899,0.47004,1.00,5.97656,-0.43237,0.14565,0.14663,0.49951,0.33333,0.85239,0.14565,0.49951,0.00,1.00,0.01961,0.88235,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
1109,559,0.78773,0.75956,0.47004,1.00,6.61719,-0.43237,0.14565,0.14663,0.49951,0.33333,0.85239,0.14565,0.49951,0.00,1.00,0.03922,0.88235,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
1110,556,0.78773,0.75956,0.58474,1.00,6.61719,-0.89209,0.14565,0.14663,0.49951,0.33333,0.85239,0.14565,0.49951,0.00,1.00,0.06275,0.88235,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
1111,559,0.78773,0.75956,0.47004,1.00,6.61719,-0.43237,0.14565,0.14663,0.49951,0.33333,0.85239,0.14565,0.49951,0.00,1.00,0.03922,0.88235,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
1112,564,0.70895,0.83899,0.47004,1.00,5.97656,-0.43237,0.14565,0.14663,0.49951,0.33333,0.85239,0.14565,0.49951,0.00,1.00,0.01961,0.88235,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
1113,566,0.74113,0.80655,0.37215,1.00,6.23828,-0.03986,0.14565,0.14663,0.49951,0.33333,0.85239,0.14565,0.49951,0.00,1.00,0.00,0.88235,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
1114,559,0.78773,0.75956,0.47004,1.00,6.61719,-0.43237,0.14565,0.14663,0.49951,0.33333,0.85239,0.14565,0.49951,0.00,1.00,0.03922,0.88235,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
1115,561,0.7626,0.78491,0.39812,1.00,6.41406,-0.14392,0.14565,0.14663,0.49951,0.33333,0.85239,0.14565,0.49951,0.00,1.00,0.00,0.88235,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
1116,559,0.78773,0.75956,0.47004,1.00,6.61719,-0.43237,0.14565,0.14663,0.49951,0.33333,0.85239,0.14565,0.49951,0.00,1.00,0.03922,0.88235,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
1117,560,0.78773,0.75956,0.41497,1.00,6.61719,-0.21155,0.14565,0.14663,0.49951,0.33333,0.85239,0.14565,0.49951,0.00,1.00,0.00,0.88235,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
1118,561,0.7626,0.78491,0.39812,1.00,6.41406,-0.14392,0.14565,0.14663,0.49951,0.33333,0.85239,0.14565,0.49951,0.00,1.00,0.00,0.88235,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
1119,558,0.86108,0.68562,0.47004,1.00,7.21094,-0.43237,0.14467,0.14663,0.49951,0.33333,0.85239,0.14565,0.49951,0.00,1.00,0.06275,0.88235,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
1120,559,0.78773,0.75956,0.47004,1.00,6.61719,-0.43237,0.14565,0.14663,0.49951,0.33333,0.85239,0.14565,0.49951,0.00,1.00,0.03922,0.88235,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
1121,556,0.78773,0.75956,0.58474,1.00,6.61719,-0.89209,0.14565,0.14663,0.49951,0.33333,0.85239,0.14565,0.49951,0.00,1.00,0.06275,0.88235,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
1122,560,0.78773,0.75956,0.41497,1.00,6.61719,-0.21155,0.14565,0.14663,0.49951,0.33333,0.85239,0.14565,0.49951,0.00,1.00,0.00,0.88235,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
1123,559,0.78773,0.75956,0.47004,1.00,6.61719,-0.43237,0.14565,0.14663,0.49951,0.33333,0.85239,0.14565,0.49951,0.00,1.00,0.03922,0.88235,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
1124,558,0.86108,0.68562,0.47004,1.00,7.21094,-0.43237,0.14467,0.14663,0.49951,0.33333,0.85239,0.14565,0.49951,0.00,1.00,0.06275,0.88235,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
1125,556,0.78773,0.75956,0.58474,1.00,6.61719,-0.89209,0.14565,0.14663,0.49951,0.33333,0.85239,0.14565,0.49951,0.00,1.00,0.06275,0.88235,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
1126,557,0.86108,0.68562,0.58474,1.00,7.21094,-0.89209,0.14467,0.14663,0.49951,0.33333,0.85239,0.14467,0.49951,0.00,1.00,0.0549,0.85098,1.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792,8.96831E-44,0.00,0.00,0.00,-1.00,0.00001,0.00,36.83344,-0.00001,-1.00,0.00,16.93645,0.00,0.00,1.00,170.86792
